LoanAmount,InterestRate,LoanTerm,Tenure,TotalBalance,TotalPayments,SupportIssueFrequency,Car,Education,Home,Personal,DefaultStatus
-1.21086391,-0.953663095,-1.55520145,1.127447783,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
-0.205021357,1.348149819,-1.64451203,1.122641386,-1.132596481,-1.199150277,-0.332512049,0,0,0,1,1
-0.901238444,0.778809143,0.427493427,1.134176739,1.527906178,0.119723051,-0.332512049,0,1,0,0,1
0.53366315,-1.652240611,1.610858613,-1.124830027,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
-0.750731148,-0.838397805,1.494754859,-0.762427665,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
1.520757892,0.729908717,-0.559388482,0.91404374,0.626040439,-0.60157841,1.902111934,1,0,0,0,0
-1.263882584,-0.482123272,-1.689167321,-0.677835071,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
0.159749607,-1.285487415,1.451588078,-0.033777823,0.168580055,1.283010985,-0.332512049,1,0,0,0,1
-0.899954064,-0.862848018,0.463217659,0.829451146,-1.57376989,-1.702850047,4.136735918,0,0,1,0,0
-0.014277044,-0.073455426,0.835345076,0.819838351,-0.878621479,-0.156498744,-0.332512049,0,0,0,1,1
-0.407062694,-0.869833794,-0.359928187,-0.396180185,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
0.484746207,-1.341373617,-1.260476536,-0.599971433,-0.277937517,-1.024278896,-0.332512049,1,0,0,0,1
0.127674621,1.222405866,0.05685452,1.302400648,-0.086858229,-0.156498744,1.902111934,0,1,0,0,1
-1.593146643,-0.789497379,-0.618928869,1.439863612,-0.514174986,-0.156498744,-0.332512049,1,0,0,0,1
-0.888767524,0.488899474,1.661467942,1.505230617,-0.381003525,-0.229577296,-0.332512049,0,0,0,1,1
-0.596191173,-0.866340906,-0.572785069,1.115912429,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
-0.153680664,-1.285487415,-1.226240814,1.167821521,0.106333276,0.719609237,1.902111934,0,0,1,0,0
-0.096553353,1.421500458,1.141978068,1.117834988,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
0.447126289,-1.729084138,1.341438363,0.900585827,0.16056381,-0.920287,-0.332512049,0,0,0,1,1
0.238828776,0.691486954,-0.806481087,-0.491346853,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
1.673322959,-1.474103345,-0.941935467,1.406218831,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
-1.048313821,-0.349393544,0.256314815,0.795806364,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
-1.367033529,-1.240079877,1.0392709,-0.689370424,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
0.114236963,-1.065435498,0.519781027,-0.436553923,-0.330463009,-0.156498744,-0.332512049,0,0,1,0,1
1.155544991,0.139610716,-1.401884955,-1.029663359,-1.876962091,-1.152482838,-0.332512049,0,1,0,0,1
0.312259432,0.502871025,-1.29024673,-0.480772779,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
1.348650907,-1.121321699,0.671609013,0.771774377,0.820949711,-0.779745603,-0.332512049,0,1,0,0,1
1.019007059,-0.129341627,0.665654974,0.326701981,0.710580014,1.989668108,-0.332512049,1,0,0,0,1
-1.521766852,-1.49506067,0.430470446,-1.217112857,-0.139014719,-0.156498744,-0.332512049,0,0,1,0,1
1.680311094,-1.06194261,-0.937469938,-1.50261286,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
0.212512786,-1.505539333,-0.272106117,-1.257486594,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
0.734351054,-1.669705049,0.882977386,-1.090223966,0.136133349,-0.143486512,-0.332512049,1,0,0,0,1
-1.108265387,-0.772032941,0.181889332,-1.537218922,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
-0.057980507,0.677515404,-0.922584841,0.113297937,-0.50221424,-0.181251726,-0.332512049,1,0,0,0,1
0.414395302,-1.435681581,-0.005662886,1.523494927,-0.489184661,-0.156498744,-0.332512049,1,0,0,0,1
1.590162775,1.225898753,0.449821072,0.036395579,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
-0.300348629,1.278292067,1.840089102,-0.659570761,0.444160746,-1.65271206,-0.332512049,0,0,1,0,1
0.608177934,1.624087937,-1.212844227,1.621545433,-0.049716294,-1.046035348,-0.332512049,1,0,0,0,1
0.083536126,0.649572303,-0.039898608,0.226728915,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
-0.817387733,-0.447194397,-1.035711576,-0.568249211,1.080421566,4.323352371,-0.332512049,1,0,0,0,0
0.838109663,1.704424351,1.342926873,-1.000824974,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
1.56192712,-1.187686563,-0.511756173,0.024860225,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
-1.416240494,-0.911748445,1.657002413,-1.688139799,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
-0.107429155,-0.544995249,1.185144848,-0.379838434,1.746457011,1.021816459,1.902111934,0,0,1,0,0
1.096332288,0.275833332,-0.114324092,1.620584154,-1.140307345,-0.984498645,-0.332512049,1,0,0,0,1
1.495305062,-1.191179451,-0.714193488,1.303361927,-1.3838994,-0.750535002,-0.332512049,1,0,0,0,1
-0.985517282,-1.040985285,1.336972834,-0.042429338,-1.325520778,-0.220247525,-0.332512049,0,0,1,0,1
-0.373813812,-1.205151001,-1.248568459,-1.341117909,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
-0.332499573,0.366648409,1.203006964,1.399489874,-1.751985014,-0.90847747,1.902111934,0,0,0,1,0
1.41907777,-1.072421273,-0.432865161,-0.446166717,-1.164076148,-1.561983345,-0.332512049,0,0,1,0,1
-1.47211795,-1.058449723,0.111929378,-0.505766045,-0.974511039,0.53037607,-0.332512049,0,1,0,0,1
-0.135354073,0.118653391,-1.669816694,0.52857067,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
0.206166842,-0.118862964,-0.309318858,1.140905696,0.037011843,-0.156498744,-0.332512049,0,0,0,1,1
-0.086078056,-0.042019438,1.508151446,1.273562263,-0.199581903,2.199501497,-0.332512049,0,0,0,1,1
0.458361165,-0.894284007,-1.059527731,-0.253910823,-1.189677235,-0.378076601,-0.332512049,0,0,1,0,1
0.838268484,1.411021795,-1.317039904,1.560023547,2.904969834,3.106931778,-0.332512049,0,1,0,0,0
1.514260032,1.166519664,-1.066970279,1.726324896,-0.12104815,-0.834549405,-0.332512049,0,1,0,0,1
1.660437723,1.065225925,-1.113114079,0.670840032,1.136942456,0.2618854,-0.332512049,0,1,0,0,1
-0.898386567,-0.433222846,0.305435634,0.257489858,1.106684312,-1.54609541,-0.332512049,1,0,0,0,1
-1.251708591,0.129132054,-1.708517946,1.021707041,-1.740762271,-0.156498744,-0.332512049,0,1,0,0,1
0.065271683,-1.093378599,-1.189028072,-0.420212172,-1.487906999,-0.833478685,-0.332512049,0,0,0,1,1
1.171475452,-1.348359392,-1.916909299,-1.660262694,-0.055874806,-0.156498744,-0.332512049,0,1,0,0,1
-1.194097911,0.031331202,-0.266152078,0.648730604,-0.086858229,-0.156498744,1.902111934,1,0,0,0,1
-0.505131359,0.240904456,1.460519137,0.990946098,-1.135039527,2.370173645,-0.332512049,1,0,0,0,1
-1.180349516,-1.390274043,1.04075941,-0.95372228,-0.114049841,-0.014741633,-0.332512049,0,1,0,0,1
-1.133987523,-1.117828812,0.0538775,0.649691884,0.174102358,-0.156498744,1.902111934,1,0,0,0,1
0.671899779,0.439999048,0.481079775,-0.560558975,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
0.584430706,0.834695345,0.652258387,1.303361927,0.804891773,-0.208023463,-0.332512049,0,0,1,0,1
0.778800286,-0.366857982,-0.846670848,-0.584590962,-1.557915539,-0.224770205,4.136735918,1,0,0,0,0
-0.354679305,-0.681217864,-2.089576421,0.212309723,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
-0.759328211,-0.953663095,-0.429888142,0.504538683,-1.291063648,-0.156498744,1.902111934,0,0,0,1,1
-1.304692739,-0.15379184,0.092578752,-0.707634735,0.387003646,-0.156498744,-0.332512049,0,0,1,0,1
-1.693935984,-0.272550018,-0.068180292,-0.687447866,-1.778705831,-0.156498744,-0.332512049,1,0,0,0,1
0.180900454,1.194462765,0.561459297,-0.764350224,3.062419066,0.604465858,-0.332512049,0,0,1,0,1
1.381354272,-0.841890693,1.933865211,1.733053854,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
-0.543600626,1.313220943,0.344136886,0.011402312,4.417062684,2.819920985,-0.332512049,0,0,1,0,0
1.276891326,0.967425073,1.125604461,0.335353496,-1.671033663,1.295939566,-0.332512049,0,0,0,1,1
-0.795905434,-1.397259818,-0.894303158,0.484351814,-0.368584707,3.283496608,-0.332512049,0,1,0,0,1
0.429082814,1.43197912,0.268222892,1.22453701,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
1.154101789,-0.824426255,1.259570332,1.316819839,-0.086794608,3.097828793,-0.332512049,0,0,1,0,1
1.628328211,0.433013273,1.703146212,0.430520164,0.520836766,0.256570833,-0.332512049,1,0,0,0,1
0.679965136,0.939481972,0.104486829,-1.635269428,0.959770716,-1.138109899,-0.332512049,1,0,0,0,1
-0.10894141,0.761344705,0.366464531,0.296902317,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
-0.076679982,1.718395902,-0.440307709,-0.262562338,0.188760634,-0.275971478,-0.332512049,1,0,0,0,1
0.984183775,-0.150298952,0.500430401,-0.820104433,1.286349995,2.178966336,-0.332512049,0,1,0,0,1
1.669828892,0.265354669,-0.61595185,0.671801312,-1.157586806,-0.382958047,-0.332512049,0,1,0,0,1
-1.592911863,0.254876007,0.720729832,-0.304858635,-0.450401304,-1.719475961,1.902111934,0,1,0,0,0
-0.62065655,0.600671877,-0.306341839,-0.80856908,-0.588433409,-0.872234687,1.902111934,0,0,1,0,1
1.663151494,1.089676138,-0.324203955,0.129639688,1.214178341,1.883322857,-0.332512049,0,1,0,0,1
-1.117366535,0.17803248,-0.791595991,0.45647471,-1.338041389,-1.216045731,-0.332512049,1,0,0,0,1
0.077728793,-0.37035087,1.546852697,0.760239024,2.077413414,-0.975291562,-0.332512049,0,1,0,0,1
0.081050229,1.397050245,-2.156559356,-0.207769408,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
0.466626775,1.131590789,0.000291153,-0.762427665,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
0.71681857,-0.691696527,-0.017570964,-1.389181882,0.014617254,-1.67376585,-0.332512049,0,1,0,0,1
1.184208773,-0.13982029,-0.060737744,-0.190466377,-0.086858229,-0.156498744,1.902111934,1,0,0,0,1
-0.28676596,0.681008291,-0.184284046,-0.194311495,3.985661459,0.698031239,-0.332512049,1,0,0,0,1
-0.24949821,-0.695189415,-0.52812978,-1.44878121,-0.462489292,-0.156498744,-0.332512049,0,0,1,0,1
1.07514001,-0.199199379,0.601649058,0.699678417,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
0.29082547,1.494851097,-0.248289962,-0.035700382,1.230847041,0.217701438,-0.332512049,0,1,0,0,1
-0.137308265,1.659016813,0.841299115,-1.050811507,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
1.703036342,-0.852369356,0.219102074,-0.717247529,-1.309971807,-0.156498744,1.902111934,0,0,1,0,1
1.531716558,0.244397344,-1.160746388,-0.904697027,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
0.95594812,1.575187511,-0.072645821,1.127447783,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
0.170722083,-1.142279025,1.283386486,-0.829717228,-0.633909694,-0.474039951,-0.332512049,0,1,0,0,1
-0.363373041,0.419041723,0.336694338,-1.403601074,-0.086858229,-0.156498744,4.136735918,0,1,0,0,0
0.400488085,-0.768540054,1.62276669,-0.180853582,-1.18435852,0.624900638,-0.332512049,0,0,1,0,1
0.960698947,1.470400884,-1.765081314,-0.073190281,3.396225689,-1.501679087,-0.332512049,0,0,1,0,0
-1.468775799,-1.638269061,0.427493427,0.882321517,2.247306912,0.023081207,-0.332512049,1,0,0,0,1
0.293311367,-1.145771912,1.344415383,-0.125099373,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
1.044466795,-0.26905713,1.386093653,-0.951799721,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
0.981835983,-1.736069913,-0.312295878,0.780425893,3.198822474,6.281449721,-0.332512049,0,1,0,0,0
0.161248051,0.691486954,-0.854113397,0.028705343,-0.473737484,-0.156498744,-0.332512049,0,0,1,0,1
1.523851454,0.073245853,0.28161948,1.090919163,0.477727181,-0.156498744,4.136735918,0,0,1,0,0
-1.640454657,-1.421710031,-0.096461976,0.869824884,-0.062058766,-0.156498744,-0.332512049,0,0,1,0,1
1.261575434,0.265354669,-1.145861291,0.54779626,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
-0.704880146,-1.355345167,-0.255732511,1.245685158,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
0.428088455,-1.690662374,0.463217659,-0.57017177,-0.214291077,1.73189394,-0.332512049,1,0,0,0,1
0.089916597,-0.953663095,-1.980915215,-0.118370417,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
-0.08872968,-0.13982029,1.590019477,-0.382722272,2.000050287,-0.455982691,-0.332512049,0,1,0,0,1
-0.137018244,0.467942149,0.379861118,1.515804691,1.420666634,-0.156498744,-0.332512049,0,1,0,0,1
-0.719484795,-0.440208621,1.457542117,1.273562263,-1.191229587,-0.156498744,-0.332512049,0,0,1,0,1
-0.597123385,-0.548488136,-2.300944794,0.882321517,2.247306912,0.023081207,-0.332512049,0,1,0,0,1
-0.008621626,-0.981606196,-0.916630803,1.216846774,1.968697862,1.586326105,-0.332512049,0,0,1,0,1
0.116349976,1.124605014,-0.633813966,1.154363608,1.590305648,0.731667858,-0.332512049,1,0,0,0,1
-0.268763917,-0.656767651,-0.803504068,-1.651611179,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
1.555905724,-0.614853,0.223567603,1.325471355,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
-1.076818781,1.358628481,-0.142605776,0.044085815,3.447580554,4.823468201,-0.332512049,1,0,0,0,0
-1.358733393,0.813738019,-0.8392283,-1.029663359,-1.876962091,-1.152482838,-0.332512049,0,0,1,0,1
-0.442410778,0.977903735,-1.014872441,-0.226033718,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
0.668150217,-1.435681581,0.488522324,0.957301316,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
0.669614134,-1.428695806,1.780548715,-1.519915891,-0.881497148,-0.156498744,-0.332512049,0,1,0,0,1
1.363331514,0.342198196,0.373907079,-0.738395678,1.04051848,-0.915968798,-0.332512049,0,0,0,1,1
-1.239520787,-0.929212882,0.344136886,-1.68621724,-0.687860296,-0.26121189,-0.332512049,0,0,1,0,1
-0.831094697,-0.290014456,1.320599228,1.271639704,0.243143858,-1.213275984,-0.332512049,1,0,0,0,1
-1.053969238,-0.160777615,-0.127720679,-1.110410835,1.203642704,-0.156498744,-0.332512049,0,1,0,0,1
0.575260505,-1.523003771,0.336694338,-1.030624638,0.051466533,-1.179687697,-0.332512049,0,1,0,0,1
0.220702438,-0.71614674,0.137234042,1.414870346,0.356720054,-0.085544903,-0.332512049,1,0,0,0,1
-1.359948721,0.953453522,0.126814474,1.228382128,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
0.648656636,-0.0524981,0.86213825,-0.086648194,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
0.699327517,0.453970599,-0.066691783,-1.435323297,-0.175304133,-0.518196029,-0.332512049,0,0,1,0,1
1.42989833,0.887088658,-0.906211235,-0.579784565,-0.116162058,-1.763221225,-0.332512049,1,0,0,0,1
-0.607460576,0.998861061,0.725195361,-1.293053935,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
-1.043742531,-0.779018717,-1.916909299,-1.066191979,1.215170828,1.88350131,-0.332512049,0,1,0,0,1
-1.462015538,0.85565267,1.53345611,1.1687828,-0.020348844,-0.156498744,-0.332512049,1,0,0,0,1
0.240803683,-1.390274043,1.255104802,0.716020168,-1.044061508,-0.286777207,-0.332512049,0,1,0,0,1
0.177682597,1.711410127,0.433447466,-1.626617913,-1.084066388,-0.156498744,-0.332512049,0,1,0,0,1
-0.233837054,1.026804161,1.395024711,-0.146247521,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
-1.591268409,-0.391308195,0.618022664,-1.288247538,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
-0.587904847,-1.191179451,0.515315497,-0.0020556,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
-1.143730861,0.139610716,0.522758046,1.668648127,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
-1.421412542,0.352676859,1.569180342,1.042855189,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
-1.582015345,0.890581546,-2.107438537,1.399489874,0.340687564,-0.156498744,-0.332512049,0,0,0,1,1
0.264350659,0.705458504,0.601649058,-0.749931032,-0.213680315,0.509783284,-0.332512049,0,1,0,0,1
1.709106076,-1.631283286,-1.321505432,-0.822988272,-1.789979471,-0.330026147,-0.332512049,0,0,0,1,1
-1.258061441,0.446984823,-1.574552076,-1.561250908,-0.074172203,-0.156498744,-0.332512049,0,1,0,0,1
-0.991359142,0.052288527,-0.61595185,-0.852787935,1.504340963,0.747788154,-0.332512049,0,1,0,0,1
0.47907698,-0.513559261,-1.239637401,1.33412287,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
1.458479249,-1.288980303,-0.772245365,0.553563936,-1.19754079,-0.309816293,-0.332512049,1,0,0,0,1
0.83817181,-0.150298952,-0.959797583,1.083228927,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
-1.231289703,0.866131333,0.428981937,-1.48530983,-1.56392136,-0.156498744,-0.332512049,1,0,0,0,1
1.141989943,-1.261037202,-0.922584841,0.603550469,-1.698950555,-0.599557796,-0.332512049,0,0,1,0,1
1.18720566,1.445950671,-2.159536375,-1.195964708,1.144958701,-1.592699647,-0.332512049,0,0,1,0,0
0.461358053,-0.569445462,-0.598089734,-0.395218905,-0.097355693,0.529446625,-0.332512049,0,0,0,1,1
-1.663476832,0.946467747,-0.809458107,0.439171679,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
1.622783278,1.62059505,0.068762597,-0.077996679,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
0.1234555,-1.718605475,0.150630629,-0.31254887,-0.648949697,0.906340338,-0.332512049,0,0,1,0,1
-1.67104501,0.055781415,1.462007646,-1.070998376,-0.086858229,-0.156498744,1.902111934,0,1,0,0,1
-0.390524569,-1.1772079,0.612068626,-0.779730695,-1.521397089,-1.200789819,-0.332512049,0,1,0,0,1
-0.267134273,-0.440208621,-0.161956401,0.028705343,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
1.343554816,-0.401786858,0.036015385,0.910198622,-0.214036593,-0.156498744,-0.332512049,1,0,0,0,1
1.368123772,1.383078694,1.831158044,-0.24045291,-0.44569335,-0.836320928,-0.332512049,0,1,0,0,1
-0.720472249,-0.632317438,0.516804007,1.633080787,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
-1.277244285,-0.405279746,0.061320049,1.688834996,-1.615148984,-0.156498744,-0.332512049,0,0,0,1,1
1.1894844,0.62512209,-0.764802817,0.431481443,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
-0.885266551,-1.233094102,-0.754383249,-1.2103839,-0.046000828,-0.490940981,-0.332512049,0,1,0,0,1
-0.346834916,-1.292473191,-0.545991896,0.671801312,-1.159495436,-0.156498744,-0.332512049,1,0,0,0,1
1.321858454,-0.160777615,1.296783073,0.164245749,3.54415722,0.247979042,-0.332512049,0,0,1,0,1
0.894725983,0.705458504,-2.055340698,-1.106565717,1.784934988,1.04424211,-0.332512049,0,1,0,0,1
0.221227239,-1.166729238,0.982707533,-0.670144835,-0.679487773,-0.382803759,-0.332512049,1,0,0,0,1
-0.339860592,-0.248099805,-1.001475854,0.43724912,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
-0.664898624,0.359662634,0.647792858,-0.204885569,2.851273716,-1.048769775,-0.332512049,0,0,1,0,1
-0.795732802,-0.097905639,0.6850056,0.129639688,1.214178341,1.883322857,-0.332512049,0,0,1,0,1
0.484511428,0.174539592,-1.247079949,-0.93545797,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
-0.763353984,1.473893771,-0.072645821,-1.458394005,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
-0.186011144,0.27932622,-2.068737285,-0.310626311,0.212529437,-0.500012365,-0.332512049,0,0,0,1,1
1.468692145,1.253841854,-1.570086547,-0.265446176,-1.39438414,-0.156498744,-0.332512049,0,0,1,0,1
-0.626318872,0.010373876,2.16011868,1.652306376,0.569748585,-0.156498744,-0.332512049,0,0,0,1,1
0.439827417,-0.436715734,0.067274087,1.526378765,-0.086858229,-0.156498744,1.902111934,1,0,0,0,1
-1.001565133,-0.192213603,-0.522175741,0.266141373,-1.457826994,-0.758175041,-0.332512049,0,1,0,0,1
1.387375669,-1.453146019,-1.707029436,-1.035431036,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
1.497956686,0.167553817,-0.724613056,-0.008784556,-0.397875812,-0.156498744,-0.332512049,0,0,1,0,1
-1.688632736,0.63909364,-1.395930916,1.595590887,-1.8077679,-0.156498744,-0.332512049,0,1,0,0,1
0.156082908,0.859145558,0.826414018,1.412947787,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
-1.226980814,-0.303986006,-1.130976195,-0.310626311,0.212529437,-0.500012365,-0.332512049,0,0,0,1,1
0.806870215,0.401577285,0.442378524,-1.003708813,-0.141483213,-1.082346909,-0.332512049,0,1,0,0,1
0.61989618,-1.578889972,1.575134381,1.696525232,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
-0.254048784,1.54724441,0.329251789,-1.248835079,0.403392414,-0.505405006,-0.332512049,0,0,0,1,1
-0.96802623,-0.517052148,0.162538706,-0.748008472,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
1.543938888,-1.13529325,-1.445051735,-0.535565708,0.642531,-0.134714409,-0.332512049,0,0,0,1,1
0.549517654,-1.540468209,-1.299177787,0.490119491,2.823331377,-0.156498744,-0.332512049,0,0,0,1,1
0.695066965,1.051254374,0.030061346,1.673454525,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
1.501685532,-0.663753426,-1.348298606,-1.037353594,-0.086858229,-0.156498744,1.902111934,1,0,0,0,1
-1.516857204,0.345691084,-1.428678129,0.965952831,-0.086858229,-0.156498744,1.902111934,0,0,1,0,1
-0.512050441,0.813738019,-0.163444911,-1.148862014,-0.412330502,3.615741637,-0.332512049,0,0,1,0,1
0.772095268,0.30726932,-0.126232169,-0.636500053,-0.437371724,0.307387315,-0.332512049,0,0,0,1,1
-0.841452604,-0.971127533,0.512338478,-0.383683552,0.288136624,-0.156498744,1.902111934,1,0,0,0,1
-1.300294081,-0.93270577,0.158073177,0.419946089,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
1.607564059,-0.789497379,-0.965751622,-0.285633045,2.222978244,3.17285732,-0.332512049,0,1,0,0,0
1.640412436,-0.265564243,1.790968283,-0.282749207,1.399086393,0.992916292,-0.332512049,0,1,0,0,1
0.150869428,0.181525367,1.980009011,0.718904006,0.089384644,-0.156498744,-0.332512049,1,0,0,0,1
1.083191557,-0.408772633,-0.036921589,0.243070666,1.412701285,1.415969968,-0.332512049,0,0,0,1,1
-1.574965063,-0.181734941,0.753477044,-1.257486594,1.495637611,1.628740403,-0.332512049,0,0,1,0,1
1.625310607,-0.069962538,-1.453982793,-0.779730695,-1.521397089,-1.200789819,-0.332512049,1,0,0,0,1
1.431907764,1.445950671,-0.132186208,-0.561520255,-1.090479384,2.095784716,-0.332512049,0,0,1,0,1
0.789379162,1.334178268,0.073228126,-0.060693648,-0.171995841,0.677185644,-0.332512049,0,0,0,1,1
0.399866611,0.359662634,-1.090786434,-1.342079188,0.226017087,-1.278666166,-0.332512049,1,0,0,0,1
1.176267711,-0.978113308,0.37093006,-0.633616215,-0.458188513,-0.156498744,-0.332512049,0,0,0,1,1
1.56038034,0.967425073,-1.942213964,-0.053964692,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
0.888870313,-0.314464669,0.043457933,-0.751853591,-0.008718926,3.69287257,-0.332512049,1,0,0,0,1
-1.007945604,0.887088658,1.402467259,1.49946294,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
-0.7154314,-1.156250575,0.762408102,-0.538449547,1.966178471,-1.550246312,-0.332512049,0,0,1,0,1
1.579190299,-1.159743463,-0.627859927,1.71863466,0.76048432,3.020283328,-0.332512049,0,1,0,0,0
-1.603069518,-1.159743463,-0.371836264,-1.335350232,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
1.733833853,1.470400884,-0.313784387,0.939037006,-0.631339406,-0.799923857,-0.332512049,0,0,1,0,1
-0.184643901,-0.331929107,0.810040412,0.098878745,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
-0.513742232,0.066260077,0.169981255,-0.274097691,0.37265075,-0.156498744,1.902111934,0,1,0,0,1
-0.566243011,-1.372809605,0.290550538,0.615085823,2.140143712,0.058567421,-0.332512049,0,1,0,0,1
-1.545831723,-0.101398526,0.667143483,-0.073190281,0.601228252,-0.823236199,-0.332512049,0,1,0,0,1
-1.593022348,0.122146279,0.850230173,-1.494922625,-1.479534476,-0.680990201,1.902111934,0,0,1,0,0
0.146857465,1.487865322,0.165515726,0.488196932,-1.064114844,-1.607879345,-0.332512049,1,0,0,0,1
-0.22660033,1.599637724,0.420050879,1.520611088,-0.664600461,-0.156498744,-0.332512049,1,0,0,0,1
0.286364664,1.292263617,0.348602415,1.446592569,0.244238139,-0.822725005,-0.332512049,1,0,0,0,1
0.166799889,1.089676138,-0.106881544,1.402373713,0.382830109,-0.319214842,-0.332512049,0,0,1,0,1
-0.853481587,-1.418217143,-0.161956401,-0.292362001,-0.645285127,-0.156498744,-0.332512049,0,0,1,0,1
0.784131156,0.143103604,0.067274087,0.017169989,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
-1.439200521,0.768330481,0.981219024,0.43628784,-1.032991455,-0.156498744,-0.332512049,0,0,0,1,1
-1.487813632,1.554230186,-0.221496788,-1.476658315,-1.062664286,-0.156498744,-0.332512049,1,0,0,0,1
-0.889554725,-0.223649592,-0.479008961,1.292787853,0.631639086,0.281492974,4.136735918,0,1,0,0,0
-1.280821215,0.237411569,1.595973516,1.15147977,-1.348704267,-0.156498744,-0.332512049,0,1,0,0,1
1.429490919,0.558757226,-0.181307027,-0.300052237,-0.659129055,-0.354470554,1.902111934,0,0,1,0,1
1.457512511,1.456429333,-1.273873123,0.955378757,-0.086858229,-0.156498744,1.902111934,0,0,0,1,1
1.081879555,0.272340444,-1.820156171,-0.12990577,-0.518984733,-0.156498744,-0.332512049,0,0,1,0,1
1.023681928,-0.873326681,-0.626371418,1.066887176,0.960941343,-1.021730358,-0.332512049,0,1,0,0,1
-0.1576581,1.536765748,-1.705540927,0.319011744,0.591328825,-0.378506005,-0.332512049,0,0,1,0,1
0.61366072,-1.114335924,1.134535519,-0.822026992,-0.417216594,-1.533823017,-0.332512049,1,0,0,0,1
1.705888219,1.414514683,0.877023347,-1.517993332,3.573601015,0.7757849,-0.332512049,0,0,0,1,0
-0.112822172,-1.316923404,0.403677272,-1.655456297,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
