LoanID,CustomerID,LoanAmount,InterestRate,LoanType,LoanTerm,Tenure,TotalBalance,TotalPayments,SupportIssueFrequency
1103,4054,397043,5.53,Personal,4.8678987,6.825462012,70979.5,8675.3,1
1104,2890,338986,11.46,Education,7.214236824,4.717316906,31521,8675.3,1
1105,3013,97541,7.72,Personal,7.017111567,2.258726899,70979.5,8675.3,1
1106,2932,457065,2.69,Personal,3.553730322,0.153319644,70979.5,8675.3,1
1107,942,358313,6.92,Education,6.658453114,4.117727584,86471,15334.69,1
1108,1474,149194,8.06,Education,3.68788501,6.918548939,70979.5,8675.3,1
1109,963,193208,4.33,Car,7.400410678,6.672142368,90265,14.27,1
1110,118,63302,9.63,Home,6.149212868,2.360027379,80061,18478.73,1
1111,3780,287520,4.69,Home,3.279945243,3.531827515,140861,24306.84,2
1112,4359,1470,9.46,Home,4.594113621,4.528405202,70979.5,8675.3,1
1113,710,260452,7.45,Car,5.60164271,6.902121834,70928,3177.16,1
1114,2324,215194,4.18,Home,2.661190965,5.80698152,70979.5,8675.3,1
1115,3232,436382,10.63,Personal,6.395619439,8.955509925,70979.5,8675.3,1
1116,117,119272,11.5,Home,3.759069131,7.206023272,140464,25504.11,3
1117,4365,432051,5.47,Car,8.646132786,5.984941821,70979.5,8675.3,1
1118,3626,304139,5.54,Car,5.456536619,2.313483915,70979.5,8675.3,1
1119,208,171452,5.35,Education,1.136208077,9.316906229,70979.5,8675.3,1
1120,2577,33669,5.48,Education,5.349760438,3.485284052,70413,3181.58,2
1121,1706,166312,3.08,Personal,7.912388775,1.527720739,70979.5,8675.3,1
1122,198,205900,4.48,Education,3.764544832,3.4770705,46594,14354.34,1
1123,2015,4858,11.71,Home,6.154688569,1.379876797,70979.5,8675.3,1
1124,1644,121391,10.66,Home,4.457221081,7.118412047,70979.5,8675.3,1
1125,1911,286106,2.7,Personal,8.046543463,9.349760438,70979.5,8675.3,1
1126,2426,269786,12.01,Car,2.765229295,5.886379192,70979.5,8675.3,1
1127,1217,371459,6.89,Education,7.564681725,6.422997947,33989,18166.4,1
1128,2224,59323,4.91,Personal,8.490075291,2.036960986,70979.5,8675.3,1
1129,4429,166495,3.74,Car,5.856262834,7.890485969,111935,17702.07,1
1130,862,423475,11.12,Personal,6.088980151,2.710472279,45184,8581.67,1
1131,2779,242432,4.39,Education,6.543463381,6.277891855,50972,15616.87,1
1132,3686,241711,9.71,Car,4.991101985,8.566735113,74226,3923.47,1
1133,4214,217192,8.48,Education,5.716632444,2.110882957,70979.5,8675.3,1
1134,2677,159066,7.14,Education,7.556468172,1.681040383,147841,24139.4,1
1135,827,188342,11.52,Car,7.767282683,0.446269678,62631,8675.3,1
1136,2427,453039,7.52,Car,4.054757016,0.073921971,56326,8675.3,1
1137,4041,372157,6.1,Car,6.12183436,7.211498973,130358,31952.37,1
1138,976,352392,11.6,Personal,5.338809035,9.998631075,70979.5,8675.3,2
1139,2110,333834,10.65,Personal,2.650239562,1.253935661,208628,1413.08,3
1140,441,471361,8.15,Home,5.990417522,3.427789185,70979.5,8675.3,1
1141,3710,8553,6.53,Personal,7.063655031,0.120465435,61467,8675.3,1
1142,2688,432776,6.55,Home,4.547570157,8.492813142,70979.5,8675.3,1
1143,4993,322846,5.02,Personal,8.544832307,6.124572211,70979.5,8675.3,1
1144,2156,38317,9.07,Home,3.630390144,4.914442163,70979.5,8675.3,1
1145,636,460207,7.92,Home,4.594113621,5.130732375,105570,14761.43,1
1146,3693,204595,7.69,Personal,3.567419576,4.410677618,70979.5,8675.3,1
1147,4032,497788,10.94,Education,5.84257358,3.830253251,70979.5,8675.3,1
1148,588,437720,4.6,Home,6.491444216,8.265571526,29887,3066.3,1
1149,3700,211341,5.11,Car,5.987679671,3.701574264,98563,3899.41,1
1150,4265,166212,3.45,Personal,2.431211499,6.40109514,70979.5,8675.3,1
1151,4983,298397,8.32,Car,7.61670089,2.945927447,47842,8654.6,1
1152,2457,262558,5.31,Car,9.538672142,7.783709788,77346,9065.58,2
1153,2420,197800,8.13,Home,7.238877481,7.660506502,65982,8675.3,1
1154,4801,246278,3.04,Education,3.441478439,7.745379877,70979.5,8675.3,1
1155,2847,148635,11.02,Personal,5.615331964,1.163586585,16831,6518.68,1
1156,1330,302820,12.07,Home,7.58384668,2.43394935,90641,8675.3,1
1157,4556,234399,7.07,Car,5.541409993,6.666666667,61057,20924.62,1
1158,3804,210877,7.99,Car,5.180013689,5.930184805,70979.5,8675.3,1
1159,4816,233506,10.87,Car,5.626283368,4.62696783,58117,8675.3,2
1160,948,374184,7.95,Home,4.528405202,6.995208761,70979.5,8675.3,2
1161,3033,448016,8.99,Personal,6.151950719,7.181382615,70979.5,8675.3,1
1162,4505,482162,7.2,Home,3.748117728,1.505817933,70979.5,8675.3,1
1163,4627,413397,3.87,Car,2.507871321,7.967145791,70979.5,8675.3,1
1164,2308,297342,6.72,Home,7.055441478,5.757700205,70979.5,8675.3,1
1165,1084,131958,7.2,Personal,7.619438741,0.783025325,63598,17997.23,1
1166,3801,328547,6.75,Car,6.691307324,0.199863107,92371,4229.72,1
1167,4858,60150,3.41,Personal,3.575633128,3.887748118,70687,3342.42,1
1168,3055,265577,6.03,Home,5.404517454,9.221081451,73050,2192.95,1
1169,4385,415471,11.79,Home,3.121149897,7.958932238,36699,9469.35,1
1170,108,435135,5.94,Home,6.863791923,6.422997947,70979.5,8675.3,1
1171,289,268321,5.12,Home,5.144421629,7.091033539,70979.5,8675.3,1
1172,577,31058,7.09,Education,5.59890486,0.402464066,58377,8058.52,5
1173,1450,387599,12.07,Car,6.98973306,6.009582478,67349,2196.84,1
1174,4338,283982,10.51,Personal,4.514715948,4.542094456,25889,7776.49,1
1175,3769,420959,8.54,Car,5.883641342,4.334017796,85784,8675.3,2
1176,2272,169477,9.98,Home,2.67761807,3.731690623,70979.5,8675.3,1
1177,2833,175519,10.8,Car,7.028062971,1.812457221,147149,11429.67,1
1178,501,132079,4.99,Home,4.856947296,3.400410678,73361,8675.3,1
1179,4781,326078,5.33,Car,4.717316906,1.486652977,70979.5,8675.3,1
1180,3456,248107,10.01,Personal,3.611225188,2.447638604,98083,4647.86,1
1181,69,362070,8.81,Personal,5.642710472,8.851471595,93117,8675.3,1
1182,1928,62411,6.73,Education,6.318959617,7.266255989,83984,10592.51,2
1183,3668,433145,3.91,Home,4.454483231,2.576317591,70979.5,8675.3,1
1184,1208,143255,7.15,Personal,3.348391513,8.889801506,26264,8675.3,1
1185,2173,98576,11.44,Home,2.751540041,6.655715264,72636,487.61,3
1186,342,433227,3.83,Personal,7.195071869,9.995893224,89016,8675.3,1
1187,1494,495109,7.25,Education,5.169062286,7.143052704,110213,5587.28,1
1188,83,131593,8.7,Education,7.685147159,9.478439425,70979.5,8675.3,1
1189,4584,220312,6.38,Education,5.735797399,8.355920602,136884,13453.24,1
1190,500,366356,3.25,Car,7.356605065,3.800136893,70979.5,8675.3,1
1191,2301,399197,4.73,Personal,2.590006845,3.731690623,35221,8773.4,1
1192,4368,376572,10.62,Car,4.553045859,9.535934292,70979.5,8675.3,1
1193,563,183393,3.1,Personal,4.073921971,3.498973306,70979.5,8675.3,1
1194,2915,441819,9.04,Education,8.249144422,3.329226557,70979.5,8675.3,1
1195,1902,449879,5.18,Car,8.774811773,9.281314168,70979.5,8675.3,1
1196,755,222326,4.62,Personal,5.524982888,3.471594798,82535,4375.54,1
1197,4043,481343,10.02,Car,3.09650924,1.267624914,69297,8675.3,1
1198,3739,420398,9.43,Education,5.574264203,7.039014374,85872,6532.66,1
1199,4431,204400,5.47,Education,6.518822724,9.80698152,75131,7871.56,1
1200,2405,467644,3.07,Personal,6.19301848,8.714579055,21984,8589.12,1
1201,350,386413,4.53,Education,8.807665982,2.732375086,124940,21239.06,1
1202,638,138519,6.41,Home,2.814510609,8.93908282,70979.5,8675.3,1
1203,595,495258,7.3,Home,6.176591376,6.718685832,70979.5,8675.3,1
1204,2353,69661,11.93,Personal,1.648186174,2.417522245,70979.5,8675.3,1
1205,2888,447118,5.03,Home,7.61670089,6.360027379,70979.5,8675.3,1
1206,4760,50187,6.54,Personal,4.391512663,3.668720055,179079,15445.58,1
1207,2209,106777,10.25,Home,6.932238193,2.973305955,70979.5,8675.3,1
1208,2472,235570,9.94,Home,5.35523614,5.423682409,1841,8675.3,1
1209,1240,440911,5.31,Education,6.510609172,1.724845996,95603,3400.75,1
1210,4722,215881,5.07,Personal,6.078028747,8.585900068,70979.5,8675.3,1
1211,1928,353239,6.39,Education,8.944558522,7.266255989,83984,10592.51,2
1212,4935,117543,9.71,Personal,4.804928131,1.045859001,22808,8675.3,2
1213,1113,469294,9.77,Personal,9.226557153,7.082819986,70979.5,8675.3,1
1214,4759,206720,3.41,Car,6.986995209,7.504449008,70979.5,8675.3,1
1215,2414,306892,8.58,Car,4.66255989,9.650924025,191115,11865.4,1
1216,4055,59321,8.37,Education,6.943189596,1.984941821,6266,8675.3,1
1217,72,215626,10.28,Education,6.299794661,3.416837782,70979.5,8675.3,1
1218,1220,59275,6.92,Home,5.018480493,0.665297741,82013,8675.3,1
1219,2930,267069,9.36,Personal,8.142368241,4.238193018,97979,13222.05,1
1220,16,457627,10.88,Car,5.360711841,7.112936345,93848,9883.38,1
1221,1086,398286,8.28,Education,4.936344969,1.095140315,34683,19582.23,1
1222,3674,64253,11.88,Car,1.957563313,8.977412731,101662,8675.3,1
1223,2427,496189,5.68,Car,8.492813142,0.073921971,56326,8675.3,1
1224,418,186491,9.32,Car,3.419575633,4.528405202,77464,6809.44,1
1225,2620,134917,5.64,Education,3.397672827,3.074606434,84974,4866.26,1
1226,600,312608,6.44,Personal,3.195071869,9.305954825,84161,6994.87,1
1227,1315,145322,6.67,Car,5.683778234,7.118412047,70979.5,8675.3,1
1228,4930,320036,7.96,Personal,3.342915811,5.04312115,58758,8675.3,1
1229,107,217060,10.88,Personal,1.722108145,5.092402464,72825,10343.26,1
1230,2656,170990,11.47,Personal,5.859000684,7.392197125,43899,3673.89,2
1231,2039,340850,8.35,Home,4.432580424,9.42642026,70979.5,8675.3,1
1232,1271,28355,10.54,Education,7.619438741,1.869952088,149858,8173.83,1
1233,2552,486201,11.04,Education,5.596167009,6.740588638,90403,13888.34,1
1234,915,272606,5.44,Car,8.328542094,3.742642026,70979.5,8675.3,1
1235,4939,243158,12.29,Home,8.224503765,3.323750856,70979.5,8675.3,1
1236,2620,338449,3.57,Home,7.627652293,3.074606434,84974,4866.26,1
1237,2104,100920,2.56,Car,7.419575633,9.097878166,88410,9057,1
1238,446,203895,3.88,Education,8.295687885,7.430527036,74937,20665.73,1
1239,3208,125574,5.7,Education,4.27652293,1.11430527,91536,513.94,2
1240,2233,350342,11.57,Car,7.241615332,7.493497604,89488,8675.3,1
1241,3877,10633,3.48,Home,1.440109514,3.055441478,70979.5,8675.3,1
1242,125,48381,9.42,Personal,5.330595483,2.255989049,29525,2252.85,2
1243,1010,190791,8.18,Education,4.772073922,2.206707734,70979.5,8675.3,2
1244,1323,39871,5.41,Home,4.670773443,4.167008898,70979.5,8675.3,1
1245,1902,131693,11.05,Home,2.847364819,9.281314168,70979.5,8675.3,1
1246,2679,437630,3.55,Car,3.400410678,7.173169062,98731,14634.94,3
1247,4023,36242,3.7,Car,5.07871321,3.351129363,174391,12346.21,1
1248,2497,64995,4.97,Car,5.741273101,7.770020534,107940,14596.01,1
1249,2380,272864,4.61,Education,4.971937029,4.596851472,70979.5,8675.3,1
1250,4228,127530,4.93,Education,4.643394935,3.293634497,70979.5,8675.3,1
1251,4087,122950,10.65,Education,5.522245038,8.533880903,77829,2242.2,1
1252,504,469184,7.81,Car,3.080082136,5.245722108,55481,8207.3,1
1253,3284,324923,6.25,Personal,6.751540041,8.966461328,92438,11423.62,1
1254,4264,319990,10.39,Home,8.298425736,3.79192334,2857,6769.24,1
1255,2531,22855,9.96,Personal,3.367556468,3.633127995,94520,9757.4,1
1256,2302,483780,8.01,Car,4.911704312,0.473648186,34253,9804.37,3
1257,512,427351,10.3,Car,4.884325804,4.788501027,70979.5,8675.3,1
1258,2680,120300,7.99,Home,4.605065024,4.531143053,70979.5,8675.3,1
1259,239,351403,9.49,Education,3.40862423,0.405201916,22923,4816.79,1
1260,1338,187944,7.8,Education,9.533196441,0.084873374,70979.5,8675.3,1
1261,469,12233,7.89,Home,7.775496235,2.231348392,100481,16236.7,3
1262,203,459515,6.64,Education,8.632443532,2.124572211,64722,3744.45,2
1263,4869,181938,9.36,Personal,6.335386721,8.613278576,94838,324.64,1
1264,688,110642,11.68,Education,7.260780287,7.649555099,72299,13818.98,1
1265,118,279423,7.82,Education,5.700205339,2.360027379,80061,18478.73,1
1266,4316,370677,11.62,Education,3.101984942,1.70294319,81850,7417.48,1
1267,4812,35210,12.03,Car,5.9137577,0.410677618,70979.5,8675.3,1
1268,2620,250229,12.45,Home,7.370294319,3.074606434,84974,4866.26,1
1269,1596,314781,10.4,Education,5.716632444,7.93155373,98080,14955.35,2
1270,1235,43975,4.04,Education,4.898015058,5.73853525,31069,3298.65,1
1271,2265,158149,8.4,Home,5.678302533,2.554414784,549,10054.54,1
1272,1022,154739,7.89,Personal,5.639972621,9.28678987,70979.5,8675.3,1
1273,2500,427519,10.81,Education,4.336755647,2.327173169,70979.5,8675.3,3
1274,2245,111773,8.63,Car,5.546885695,6.108145106,83231,8200.46,1
1275,4127,224874,8.59,Car,5.004791239,3.260780287,76551,8675.3,1
1276,771,95575,7.7,Home,7.507186858,7.348391513,43445,5044.56,4
1277,2276,433765,8.12,Personal,4.681724846,7.808350445,59343,11526.04,1
1278,3991,186189,8.03,Car,6.302532512,6.819986311,158490,9832.26,1
1279,1035,122948,4.29,Education,4.287474333,6.009582478,7712,8675.3,1
1280,441,269679,8.74,Personal,5.35797399,3.427789185,70979.5,8675.3,1
1281,1224,229005,2.89,Car,4.741957563,9.522245038,59312,7410.51,1
1282,634,275651,10.9,Education,5.108829569,0.52019165,70979.5,8675.3,1
1283,4677,424393,4.88,Home,5.785078713,7.493497604,31260,8675.3,1
1284,4476,302683,8.39,Home,6.606433949,2.058863792,96174,29020.67,1
1285,3515,47990,3,Car,4.24366872,3.72347707,70638,8675.3,1
1286,1206,33658,10.28,Home,4.588637919,3.277207392,87855,12027.13,1
1287,62,40282,3.12,Education,6.160164271,7.737166324,4863,8675.3,1
1288,162,426371,8.17,Car,8.235455168,2.770704997,70979.5,8675.3,1
1289,4671,157913,10.32,Personal,4.613278576,1.765913758,25923,8675.3,1
1290,4692,12438,11.35,Education,7.857631759,6.455852156,158913,2186.71,1
1291,2681,199929,7.06,Home,2.789869952,9.207392197,70979.5,8675.3,1
1292,1988,436393,10.86,Home,1.998631075,7.764544832,78445,8675.3,1
1293,13,336736,9.88,Car,2.212183436,4.295687885,35298,2081.8,1
1294,1043,430771,5.57,Home,7.329226557,9.106091718,70979.5,8675.3,3
1295,1205,273434,6.36,Personal,9.35523614,3.603011636,14189,9701.32,1
1296,3329,236010,4.76,Car,4.780287474,3.452429843,70979.5,8675.3,1
1297,3376,303184,7.36,Education,6.948665298,4.358658453,52785,7281.13,1
1298,3906,212499,5.12,Home,8.76659822,0.298425736,70979.5,8675.3,1
1299,3507,295654,10.68,Home,8.328542094,4.17522245,79891,8675.3,1
1300,1023,317228,6.8,Personal,5.245722108,5.185489391,74185,8675.3,1
1301,3470,75601,5.94,Car,7.277207392,1.371663244,9748,5508.54,1
1302,3215,257583,8.09,Personal,8.34770705,7.066392882,3802,8675.3,1
1303,4598,141405,11.92,Car,6.195756331,1.360711841,256322,21827.62,1
1304,3560,271076,3.05,Personal,5.856262834,9.667351129,70979.5,8675.3,1
1305,1859,218316,10.52,Home,6.247775496,0.676249144,133157,21439.13,1
1306,3872,311594,3.54,Education,3.644079398,2.412046543,165182,21691.05,1
1307,666,21646,11.02,Education,7.23613963,6.669404517,70979.5,8675.3,1
1308,2840,207906,12.19,Personal,5.204654346,5.973990418,1903,8675.3,1
1309,4138,298602,9.74,Education,6.439425051,8.777549624,91773,2470.17,1
1310,2352,225239,9.83,Home,3.230663929,0.465434634,9450,6033.33,1
1311,1998,85494,9.17,Education,5.779603012,0.758384668,70979.5,8675.3,1
1312,3221,174688,6.15,Home,4.826830938,8.076659822,81397,9813.47,1
1313,3385,344732,10.93,Personal,7.394934976,1.94934976,33451,5505.25,1
1314,3186,153625,8.35,Car,4.377823409,1.262149213,70979.5,8675.3,2
1315,1824,374402,6.1,Home,7.386721424,8.97467488,70979.5,8675.3,1
1316,3258,415045,3.99,Education,4.03559206,7.523613963,70979.5,8675.3,1
1317,3404,138022,7.33,Car,5.623545517,0.83504449,49426,7701.42,1
1318,4217,194232,10.69,Car,7.54825462,6.450376454,57632,8675.3,1
1319,448,196524,12.17,Education,4.268309377,4.947296372,70979.5,8675.3,1
1320,609,195791,5.53,Car,4.265571526,4.572210815,34456,3644.43,1
1321,3493,449367,4.89,Education,7.077344285,7.589322382,95549,10571.92,5
1322,3909,168476,6.52,Personal,5.311430527,4.79945243,70979.5,8675.3,1
1323,2261,499461,6.83,Education,5.366187543,7.772758385,106090,12940.78,2
1324,2518,347614,2.86,Education,7.063655031,2.466803559,70979.5,8675.3,1
1325,4855,11593,9.58,Car,7.633127995,3.86036961,58419,9020.71,1
1326,3976,494172,9.36,Home,2.286105407,0.076659822,25680,9813.42,1
1327,4165,480449,11.86,Home,4.093086927,8.470910335,79858,5125.46,1
1328,2276,388329,10.02,Education,7.425051335,7.808350445,59343,11526.04,1
1329,1518,255652,12.29,Personal,2.428473648,4.082135524,23190,9764.34,1
1330,353,16047,3.21,Education,6.335386721,4.459958932,12153,8675.3,1
1331,1419,369178,8.5,Personal,8.720054757,0.216290212,12460,1347.92,1
1332,1947,178580,6.62,Personal,3.816563997,9.70568104,15274,8675.3,2
1333,2459,55376,5.83,Personal,4.145106092,8.120465435,96012,5845.71,1
1334,4789,272884,8.05,Personal,2.502395619,8.517453799,70979.5,8675.3,1
1335,666,451904,11.79,Education,6.532511978,6.669404517,70979.5,8675.3,1
1336,2950,311598,5.71,Home,4.405201916,8.090349076,70979.5,8675.3,1
1337,4652,125049,7.97,Personal,5.25119781,5.500342231,70979.5,8675.3,1
1338,3707,7471,6.4,Education,4.698151951,0.783025325,70979.5,8675.3,1
1339,1392,291799,6.85,Education,6.715947981,8.030116359,60423,5824.84,1
1340,1258,391457,6.96,Personal,7.277207392,4.550308008,44745,8675.3,1
1341,3667,495574,11.64,Car,6.570841889,1.935660507,54639,8675.3,1
1342,1583,133735,6.96,Education,4.796714579,7.071868583,64437,14686.43,1
1343,3117,455896,6.82,Home,7.51266256,2.483230664,22551,7488.78,1
1344,3357,411833,10.83,Personal,6.50513347,4.525667351,70979.5,8675.3,2
1345,1087,474772,4.15,Car,5.886379192,4.780287474,70979.5,8675.3,1
1346,3699,343672,6.19,Car,6.299794661,2.532511978,144853,301.51,1
1347,2174,7076,2.94,Education,3.958932238,7.958932238,99180,14301.06,1
1348,3754,437319,7.64,Personal,3.718001369,6.893908282,24022,8675.3,1
1349,3438,398636,6.68,Personal,9.839835729,8.246406571,96825,8675.3,1
1350,3288,41577,11.69,Personal,3.23340178,8.424366872,26287,16906,1
1351,2421,410231,4.23,Education,4.440793977,4.692676249,63687,6547.73,1
1352,2226,377937,2.73,Home,7.427789185,1.237508556,70979.5,8675.3,1
1353,2132,20201,2.59,Car,7.082819986,3.375770021,13706,5002.07,1
1354,2291,448872,8.92,Car,5.500342231,8.785763176,34457,24111.68,1
1355,2483,142330,10.88,Education,2.910335387,9.516769336,48043,5453.83,2
1356,2206,51258,11.48,Personal,8.706365503,9.53045859,51347,8750.84,1
1357,2470,149726,10.93,Car,6.212183436,9.84257358,52522,8675.3,1
1358,1138,331367,3.12,Education,7.216974675,3.967145791,57538,3941.14,1
1359,3769,204827,3.17,Home,4.34770705,4.334017796,85784,8675.3,2
1360,3967,59019,11.61,Personal,4.531143053,4.386036961,70979.5,8675.3,1
1361,3989,1099,4.93,Home,5.823408624,8.566735113,70979.5,8675.3,1
1362,395,338157,4.74,Car,7.052703628,6.390143737,132767,8675.3,2
1363,2801,319198,12.26,Personal,9.180013689,6.502395619,72523,4266.91,1
1364,3769,20352,10.35,Car,4.637919233,4.334017796,85784,8675.3,2
1365,3006,180294,12.14,Car,5.681040383,6.32991102,93034,15485.57,1
1366,172,402394,6.97,Car,3.260780287,4.66255989,70979.5,8675.3,1
1367,4967,267429,10.24,Education,3.055441478,0.83504449,70979.5,8675.3,1
1368,3935,294856,6.75,Home,7.112936345,0.476386037,64715,8675.3,1
1369,519,42426,8.83,Car,5.399041752,6.061601643,127896,18299.67,1
1370,1598,370001,5.16,Education,2.587268994,1.295003422,30861,8675.3,1
1371,605,207632,8.17,Home,7.230663929,5.377138946,29964,8675.3,1
1372,1340,422003,10.39,Education,7.23340178,3.044490075,4677,8675.3,1
1373,135,279079,9.16,Education,3.939767283,0.585900068,136804,34801.53,1
1374,4850,125004,3.78,Home,6.080766598,4.668035592,141068,18104.21,1
1375,408,183291,10.96,Home,6.603696099,9.867214237,73328,8675.3,1
1376,4540,347960,3.02,Car,8.396988364,1.664613279,142194,13809.38,1
1377,3100,152391,5.64,Education,6.581793292,6.036960986,30335,7889.87,1
1378,2117,112096,10.28,Car,6.64202601,1.9137577,83494,2807.28,1
1379,1796,151804,2.69,Education,6.869267625,8.971937029,70979.5,8675.3,1
1380,690,116291,10.58,Home,6.951403149,8.988364134,156844,9864.45,1
1381,3201,409707,4.07,Personal,2.899383984,2.579055441,38475,3408.47,1
1382,2732,179671,11.54,Home,4.06844627,9.839835729,70979.5,8675.3,3
1383,3417,27875,5.77,Education,8.761122519,5.49486653,70979.5,8675.3,1
1384,234,305987,8.21,Education,5.828884326,5.062286105,56020,25055.57,1
1385,122,478228,6.66,Home,4.854209446,0.134154689,70979.5,8675.3,1
1386,1131,256215,9.62,Education,8.525667351,5.995893224,31615,8675.3,1
1387,1161,293196,5.94,Education,6.168377823,4.490075291,88340,13410.19,1
1388,3020,278665,7.75,Personal,5.221081451,4.219028063,34725,8675.3,1
1389,2999,455813,9.49,Education,5.963039014,6.450376454,97815,8313.1,1
1390,2306,152791,7.17,Car,3.197809719,2.387405886,62804,8675.3,1
1391,2375,317427,11.72,Education,4.394250513,7.635865845,55138,8675.3,2
1392,2831,169467,3.24,Home,8.76659822,4.76386037,70979.5,8675.3,1
1393,3578,311305,10.34,Home,5.311430527,6.450376454,70979.5,8675.3,1
1394,4293,297712,4.79,Personal,8.219028063,0.733744011,58672,2927.85,1
1395,4641,253403,6.95,Personal,2.770704997,4.449007529,68092,11886.4,1
1396,3234,495947,10.93,Home,7.641341547,0.547570157,35133,14263.47,1
1397,1519,165138,8.08,Home,5.385352498,1.407255305,97639,11775.72,1
1398,2122,410497,11.92,Personal,6.390143737,0.914442163,70979.5,8675.3,1
1399,4472,166570,7.87,Education,5.45927447,4.213552361,48492,7610.3,2
1400,3226,458426,6.63,Car,5.938398357,3.019849418,98304,8675.3,1
1401,4713,437163,2.9,Personal,9.171800137,9.492128679,86315,7895.02,1
1402,509,324206,2.74,Personal,5.108829569,5.730321697,72260,8675.3,1
1403,481,374771,11.72,Education,5.957563313,9.596167009,51750,8675.3,1
1404,2263,123267,6.7,Home,4.837782341,6.36550308,70979.5,8675.3,1
1405,3874,428472,4.85,Home,8.878850103,5.711156742,70979.5,8675.3,1
1406,1007,170365,9.35,Personal,4.038329911,9.149897331,44218,6106.61,1
1407,1357,337558,11.43,Car,3.039014374,6.288843258,70979.5,8675.3,3
1408,694,349878,9.2,Education,8.268309377,9.667351129,45620,8675.3,1
1409,4179,197020,7.84,Home,3.578370979,6.754277892,90023,8675.3,1
1410,4433,28520,6.18,Education,6.967830253,4.188911704,293038,11294.48,1
1411,2412,295507,7.22,Education,4.761122519,4.38329911,28340,6317.57,1
1412,1141,336899,2.71,Car,5.839835729,0.405201916,70979.5,8675.3,1
1413,4016,341876,8.57,Car,2.12183436,2.264202601,25051,7016.35,1
1414,774,222115,5.36,Home,5.533196441,3.006160164,70979.5,8675.3,2
1415,84,183670,5.21,Personal,7.627652293,9.582477755,82253,11338.35,1
1416,1304,459158,11.22,Car,5.155373032,2.442162902,75270,8675.3,1
1417,2397,255999,4.22,Education,6.611909651,5.911019849,67264,5493,1
1418,4929,314182,11.7,Car,2.045174538,4.221765914,66963,12891.93,1
1419,577,21681,8.22,Education,6.15742642,0.402464066,58377,8058.52,5
1420,4590,64234,10.12,Car,8.438056126,2.472279261,70979.5,8675.3,2
1421,523,323119,4.33,Home,5.746748802,0.156057495,3354,14574.87,1
1422,1639,445074,5.68,Personal,3.123887748,3.348391513,86623,8675.3,1
1423,90,28583,8.21,Home,7.112936345,5.207392197,70979.5,8675.3,1
1424,2089,464024,6.81,Home,4.468172485,1.264887064,184582,23160.01,1
1425,453,195729,6.95,Personal,5.067761807,6.688569473,70979.5,8675.3,1
1426,4395,347807,2.62,Education,6.045174538,1.845311431,70979.5,8675.3,1
1427,1898,394224,7.4,Personal,3.482546201,8.317590691,75847,8675.3,1
1428,2934,322835,9.78,Home,7.359342916,7.997262149,21500,6001.48,1
1429,679,323056,3.63,Car,8.038329911,0.971937029,109692,11946.26,2
1430,722,429160,7.75,Car,7.143052704,8.999315537,70979.5,8675.3,1
1431,3836,51002,10.1,Home,4.027378508,4.509240246,23809,8675.3,1
1432,1605,15980,9.52,Personal,4.306639288,2.825462012,31845,361.92,1
1433,1085,92074,9.92,Home,5.535934292,6.006844627,70979.5,8675.3,1
1434,4892,318847,10.1,Home,3.564681725,4.884325804,70979.5,8675.3,2
1435,4441,251904,5.51,Car,5.429158111,3.055441478,7213,3758.48,1
1436,4351,356318,10.91,Education,4.093086927,9.730321697,70979.5,8675.3,1
1437,1427,112052,2.75,Car,2.691307324,0.323066393,33621,655.28,1
1438,2804,378497,7.73,Home,6.548939083,3.463381246,68530,8675.3,1
1439,3597,384272,8.74,Personal,5.577002053,5.604380561,70979.5,8675.3,1
1440,887,296331,10.37,Car,7.370294319,6.475017112,76434,7543.82,1
1441,3317,83127,4.86,Car,6.650239562,8.985626283,70231,8675.3,1
1442,934,189554,8.96,Home,6.373716632,5.552361396,70979.5,8675.3,1
1443,3611,148722,7.94,Personal,7.082819986,3.260780287,50265,6388.65,1
1444,2759,298128,5.01,Education,6.151950719,3.058179329,70979.5,8675.3,1
1445,2614,407630,6.21,Personal,4.506502396,4.087611225,70979.5,8675.3,1
1446,1929,355155,6.44,Car,3.490759754,2.43394935,74329,8675.3,1
1447,1417,330971,7.78,Personal,5.577002053,1.262149213,90194,7146.08,1
1448,2246,436089,10.61,Education,5.963039014,7.668720055,70979.5,8675.3,1
1449,1321,334344,8.37,Home,7.956194387,0.563997262,63056,27315.79,1
1450,3058,330138,8.68,Home,5.850787132,7.244353183,70979.5,8675.3,1
1451,256,255954,12.29,Education,5.522245038,1.59890486,70979.5,8675.3,2
1452,4888,316002,8.77,Education,5.300479124,7.676933607,91309,8675.3,1
1453,2895,17786,5.54,Car,5.360711841,9.303216975,70979.5,8675.3,2
1454,2151,370032,8.81,Car,2.140999316,5.804243669,70979.5,8675.3,1
1455,1842,328995,4.8,Education,3.748117728,6.872005476,70979.5,8675.3,2
1456,4915,216275,3.92,Education,2.948665298,4.205338809,3678,8675.3,1
1457,2566,51853,12.17,Car,6.543463381,3.238877481,61565,8675.3,1
1458,4744,51434,3.61,Home,3.613963039,9.149897331,158108,36559.89,1
1459,1274,288496,3.1,Personal,5.995893224,9.073237509,71932,8675.3,1
1460,3173,137347,11.58,Home,6.483230664,5.648186174,88425,17211.72,1
1461,3085,351636,4.43,Car,5.25119781,0.791238877,63084,8156.31,1
1462,3395,33912,12,Education,5.442847365,4.810403833,70979.5,8675.3,1
